,,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Genes,members
Syrian hamster,1,Bladder cancer,2/28,0.25697302412928535,0.4166077815429323,2.508771929824561,CCND1;HRAS,2
Syrian hamster,1,JAK-STAT signaling pathway,4/74,0.26022811123431067,0.4187129007830262,1.7298061526930808,CCND1;PDGFB;JAK1;HRAS,4
Syrian hamster,1,Progesterone-mediated oocyte maturation,3/51,0.2644865863169084,0.42238902590909255,1.9449729039440724,GNAI1;HSP90AB1;HSP90AA1,3
Syrian hamster,1,Vasopressin-regulated water reabsorption,2/29,0.27011273088411963,0.42817869932741925,2.4234439538527277,DYNC1I2;GNAS,2
Syrian hamster,1,ErbB signaling pathway,3/54,0.2933074217580443,0.4581590383665802,1.837260392654362,JUN;CDKN1B;HRAS,3
Syrian hamster,1,Antigen processing and presentation,2/31,0.2963589392556347,0.4595711087007669,2.2690409497132187,HSP90AB1;HSP90AA1,2
Syrian hamster,1,Hepatocellular carcinoma,5/104,0.3000596253639408,0.461962300920024,1.507014565275668,CCND1;GADD45G;GADD45B;CSNK1A1;HRAS,5
Syrian hamster,1,Pancreatic secretion,2/33,0.32246188254580826,0.489189343838546,2.133074125172457,ATP2B4;GNAS,2
Syrian hamster,1,Drug metabolism,2/33,0.32246188254580826,0.489189343838546,2.133074125172457,FMO1;FMO2,2
Syrian hamster,1,Human T-cell leukemia virus 1 infection,6/136,0.34152469662205603,0.5110929026372028,1.3629431329601687,NRP1;JUN;CCND1;ETS2;JAK1;HRAS,6
Syrian hamster,1,Synaptic vesicle cycle,2/35,0.3483171909078084,0.5140681300294551,2.0124275062137533,CLTB;ATP6V0E1,2
Syrian hamster,1,Sphingolipid signaling pathway,4/86,0.35554866506767346,0.521146673455357,1.4877204307385348,GNAI1;ROCK1;ROCK2;HRAS,4
Syrian hamster,1,Neurotrophin signaling pathway,4/88,0.37160213491508587,0.5337104488042173,1.4537554848145917,JUN;YWHAE;CALM2;HRAS,4
Syrian hamster,1,"Parathyroid hormone synthesis, secretion and action",3/62,0.37063964458100873,0.5337104488042173,1.6005801011804384,GNAI1;MEF2A;GNAS,3
Syrian hamster,1,IL-6/JAK/STAT3 Signaling,3/56,0.3126403561917693,0.5411083087934468,1.7718067722246265,ACVRL1;CD36;JUN,3
Syrian hamster,1,Oocyte meiosis,3/63,0.3802449551904901,0.5424828027384326,1.5751882195164053,YWHAE;CALM2;SMC3,3
Syrian hamster,1,Measles,4/92,0.40360141748869005,0.5475514293519828,1.390231856221704,CCND1;JUN;CDKN1B;JAK1,4
Syrian hamster,1,Endocytosis,7/173,0.4035044133868812,0.5475514293519828,1.2360156654104781,CLTB;CAV2;SH3GLB1;KIF5B;EHD2;CAV1;HRAS,7
Syrian hamster,1,B cell receptor signaling pathway,3/64,0.3898186354550621,0.5475514293519828,1.550583683020249,CD81;JUN;HRAS,3
Syrian hamster,1,Long-term potentiation,2/40,0.41131790809469276,0.5475514293519828,1.762942213922606,CALM2;HRAS,2
Syrian hamster,1,Chagas disease (American trypanosomiasis),3/65,0.39935586288728914,0.5475514293519828,1.5267304300812277,GNAI1;JUN;GNAS,3
Syrian hamster,1,Choline metabolism in cancer,3/65,0.39935586288728914,0.5475514293519828,1.5267304300812277,PDGFB;JUN;HRAS,3
Syrian hamster,1,Non-alcoholic fatty liver disease (NAFLD),4/97,0.4431500501631392,0.5712898237042879,1.3181569699336197,COX1;JUN;NDUFA4;NDUFS5,4
Syrian hamster,1,Inflammatory mediator regulation of TRP channels,2/43,0.4476664803879862,0.5736564479223296,1.640780450111079,CALM2;GNAS,2
Syrian hamster,1,Prolactin signaling pathway,2/44,0.45950242223566096,0.5853185616573301,1.6037201397412897,CCND1;HRAS,2
Syrian hamster,1,Protein processing in endoplasmic reticulum,5/133,0.5008510516314589,0.6304830885243071,1.1755912070862187,HSP90AB1;HSP90AA1;RRBP1;SEC62;CAPN2,5
Syrian hamster,1,Pperoxisome,3/65,0.39935586288728914,0.641821922497429,1.5267304300812277,CADM1;SEMA3C;HRAS,3
Syrian hamster,1,Thyroid hormone signaling pathway,3/79,0.5268239396257032,0.6554669946505842,1.2557934816040388,CCND1;BMP4;HRAS,3
Syrian hamster,1,Glucagon signaling pathway,2/53,0.5589452005005484,0.6810120634609167,1.3325217937642346,CALM2;GNAS,2
Syrian hamster,1,Th1 and Th2 cell differentiation,2/53,0.5589452005005484,0.6810120634609167,1.3325217937642346,JAK1;JUN,2
Syrian hamster,1,Acute myeloid leukemia,2/54,0.5691620381444905,0.6880706430002637,1.3079176624778353,CCND1;HRAS,2
Syrian hamster,1,Unfolded Protein Response,4/98,0.45097214609710456,0.6997843646334381,1.30462006235667,KIF5B;SRPRA;FUS;TUBB2A,4
Syrian hamster,1,RNA degradation,2/62,0.6446982375262822,0.7502150915912635,1.1394285714285715,TOB1;BTG2,2
Syrian hamster,1,UV Response Up,4/107,0.5195280069470322,0.7541535584714983,1.1941211191122654,FMO1;CLTB;BTG2;PPP1R2,4
Syrian hamster,1,Inflammatory Response,4/112,0.5558433020537834,0.7761300520152143,1.1403722504230118,ACVR2A;APLNR;BTG2;CALCRL,4
Syrian hamster,1,Cholesterol Homeostasis,2/54,0.5691620381444905,0.7761300520152143,1.3079176624778353,GNAI1;LPL,2
Syrian hamster,1,Protein Secretion,3/88,0.6004416767455698,0.7947022192220777,1.1268852240355942,CAV2;DST;GNAS,3
Syrian hamster,1,NF-kappa B signaling pathway,2/70,0.7094046705018188,0.7990136815125748,1.0091781393408428,GADD45B;CXCL12,2
Syrian hamster,1,Longevity regulating pathway,2/70,0.7094046705018188,0.7990136815125748,1.0091781393408428,RB1CC1;HRAS,2
Syrian hamster,1,Tuberculosis,3/106,0.7236710474220117,0.8065916882724505,0.934430642313691,JAK1;CALM2;ARHGEF12,3
Syrian hamster,1,AMPK signaling pathway,2/75,0.7446445248297562,0.821412001616329,0.941788635984195,CCND1;CD36,2
Syrian hamster,1,Hepatitis B,3/109,0.7410421937926142,0.821412001616329,0.9085063950041196,JUN;JAK1;HRAS,3
Syrian hamster,1,RNA transport,3/113,0.7628455343143663,0.8371740735552532,0.876072534933995,TPR;SAP18;EIF4G2,3
Syrian hamster,1,T cell receptor signaling pathway,2/79,0.7701475457986164,0.8399457533881781,0.8939802336028752,JUN;HRAS,2
Syrian hamster,1,Insulin signaling pathway,2/88,0.8195513719537102,0.8769199679904699,0.8022124103878839,CALM2;HRAS,2
Syrian hamster,1,Osteoclast differentiation,2/89,0.8244112942522385,0.8777314277113384,0.7931552509271865,JUN;JAK1,2
Syrian hamster,1,Influenza A,2/95,0.851179365072049,0.9017444758684084,0.7427955475383871,JUN;JAK1,2
Syrian hamster,1,Lysosome,2/98,0.8631248747556536,0.9098951881660584,0.7199163929531204,CLTB;LAPTM4A,2
Syrian hamster,1,PI3K/AKT/mTOR  Signaling,2/80,0.7761675038560321,0.9191457282505643,0.8827704995041494,CDKN1B;HRAS,2
Syrian hamster,1,Ubiquitin mediated proteolysis,2/102,0.8776895982049278,0.920713598116934,0.6914941586390654,ELOB;ELOC,2
Syrian hamster,1,Oxidative Phosphorylation,4/160,0.8174870593738472,0.943254299277516,0.7947720480098677,TIMM13;ATP5PF;NDUFA4;ATP6V0E1,4
Syrian hamster,1,Ribosome,2/120,0.9271499496382767,0.9448099486790058,0.5869451515045853,MRPL33;RPS21,2
Syrian hamster,1,Allograft Rejection,2/121,0.929253533801581,0.9724746283970034,0.5820451637445101,ACVR2A;F2R,2
Syrian hamster,1,Myc Targets V1,4/181,0.8837102946058941,0.9724746283970034,0.7010529848554767,HSP90AB1;YWHAE;ERH;EIF4G2,4
Syrian hamster,1,E2F Targets,2/116,0.9181329103884782,0.9724746283970034,0.6073863021603492,SMC3;CDKN1B,2
Syrian hamster,1,DNA Repair,2/107,0.8938876853884843,0.9724746283970034,0.6589407856165722,BCAM;RALA,2
Syrian hamster,1,mTORC1 Signaling,2/158,0.9767937357206846,0.9924689646963064,0.4442117541022718,SERPINH1;BTG2,2
Syrian hamster,2,Adipogenesis,15/144,5.139128750932048e-05,0.002363999225428742,3.496052675781906,CAVIN1;HSPB8;ATP1B3;APLP2;CD151;SOD1;LIFR;LTC4S;SPARCL1;APOE;CD36;LPL;ARL4A;CAVIN2;COL4A1,15
Syrian hamster,2,Myogenesis,11/91,0.00013838062150418382,0.003182754294596228,4.059106249151072,WWTR1;HSPB8;APLNR;GABARAPL2;CD36;GADD45B;IGFBP7;SPARC;VIPR1;COL4A2;CNN3,11
Syrian hamster,2,Epithelial Mesenchymal Transition,11/111,0.0007887087972677447,0.0072561209348632515,3.323127181061314,VIM;CXCL12;DST;FERMT2;TGFBR3;GADD45B;SPARC;TIMP3;COL4A2;CD59;COL4A1,11
Syrian hamster,2,TGF-beta Signaling,7/47,0.0006512604144648607,0.0072561209348632515,5.048765982753494,ENG;BMPR2;WWTR1;TJP1;ID3;SPTBN1;SMAD6,7
Syrian hamster,2,KRAS Signaling Up,11/107,0.0005777442965388717,0.0072561209348632515,3.4484147805593848,NRP1;GNG11;ADGRA2;PLVAP;TSPAN7;SPARCL1;ADGRL4;PECAM1;ENG;TMEM100;KLF4,11
Syrian hamster,2,Fluid shear stress and atherosclerosis,11/92,0.00015280888913811537,0.027964026712275113,4.014748591804041,KLF2;CAV2;BMPR2;TNFRSF1A;PDGFB;THBD;KDR;PECAM1;CDH5;CAV1;BMP4,11
Syrian hamster,2,Angiogenesis,4/21,0.003932282934388311,0.030147502496977053,6.63804079511498,NRP1;LPL;SLCO2A1;THBD,4
Syrian hamster,2,Coagulation,7/71,0.007207364987610117,0.04736268420429505,3.344593259847497,PDGFB;GDA;THBD;VWF;SPARC;PECAM1;TIMP3,7
Syrian hamster,2,Neuroactive ligand-receptor interaction,6/33,0.0005312510349571862,0.048609469698582534,6.191117582817619,APLNR;ADRB1;CALCRL;C5AR1;VIPR1;S1PR1,6
Syrian hamster,2,Interferon Alpha Response,6/66,0.018207402051623776,0.10469256179683671,3.106730240234733,ISG15;SAMD9;B2M;RTP4;BST2;HERC6,6
Syrian hamster,2,Androgen Response,6/70,0.023668113835564882,0.12097035960399828,2.9290780141843973,ADAMTS1;LIFR;SELENOP;B2M;VAPA;HPGD,6
Syrian hamster,2,Inflammatory Response,8/112,0.026338304934749802,0.12115620269984909,2.406494433942449,AHR;APLNR;BST2;RTP4;CALCRL;C5AR1;NFKBIA;TNFSF10,8
Syrian hamster,2,Estrogen Response Late,7/95,0.03160255502717664,0.13215613920455685,2.496968083532996,HSPB8;CXCL12;XBP1;EMP2;S100A9;CAV1;KLF4,7
Syrian hamster,2,UV Response Dn,7/99,0.03830770975728071,0.14684622073624273,2.3954518354484287,NRP1;NFIB;TJP1;DLC1;TGFBR3;PLPP3;CAV1,7
Syrian hamster,2,Xenobiotic Metabolism,7/101,0.04198573032995427,0.14856489193676128,2.3476941916450977,FMO1;TNFRSF1A;ETS2;PTGES3;DDAH2;APOE;CD36,7
Syrian hamster,2,TNF-alpha Signaling via NF-kB,9/154,0.057424426273932565,0.18868025775720698,1.956086537339646,KLF2;MARCKS;CEBPD;ETS2;NFKBIA;GADD45B;PLPP3;KLF9;KLF4,9
Syrian hamster,2,Interferon Gamma Response,8/136,0.06871131345977642,0.21071469460998102,1.9777242291419985,ISG15;B2M;BST2;RTP4;HERC6;NFKBIA;TNFSF10;ARL4A,8
Syrian hamster,2,Hedgehog Signaling,2/15,0.08088125197282661,0.2325335994218765,5.081092361815037,NRP1;ETS2,2
Syrian hamster,2,ECM-receptor interaction,5/39,0.00751099039926822,0.23705716414745337,4.423163373950077,VWF;CD36;COL4A2;ITGA1;COL4A1,5
Syrian hamster,2,Cholesterol metabolism,4/22,0.004687463771187108,0.23705716414745337,6.342271880819367,APOE;CD36;LPL;VAPA,4
Syrian hamster,2,Leukocyte transendothelial migration,7/72,0.007772366037621423,0.23705716414745337,3.298071303331385,F11R;CXCL12;CTNNA1;CLDN5;PECAM1;CDH5;ESAM,7
Syrian hamster,2,Cytokine-cytokine receptor interaction,8/86,0.005934486784594302,0.23705716414745337,3.1394932089120053,BMPR2;CXCL12;TNFRSF1A;LIFR;ACVRL1;TNFSF10;ACKR4;BMP4,8
Syrian hamster,2,Cell adhesion molecules (CAMs),6/57,0.009208978883946917,0.24074901939461224,3.596818663838812,F11R;PECAM1;CD34;CLDN5;ESAM;CDH5,6
Syrian hamster,2,Estrogen Response Early,6/102,0.10662576580734894,0.2885167780669442,2.0070196311719215,HSPB8;CXCL12;XBP1;DLC1;PODXL;KLF4,6
Syrian hamster,2,Apical Junction,6/104,0.11420711046197314,0.29186261562504245,1.9681409732757615,TJP1;VWF;CTNNA1;CD34;CLDN5;PECAM1,6
Syrian hamster,2,Complement and coagulation cascades,4/30,0.014392701307394345,0.2943763167691241,4.674329151021156,VWF;CD59;THBD;C5AR1,4
Syrian hamster,2,Focal adhesion,9/124,0.017346830406851903,0.2943763167691241,2.43612019234433,CAV2;FLT1;ITGA1;PDGFB;VWF;KDR;COL4A2;CAV1;COL4A1,9
Syrian hamster,2,Transcriptional misregulation in cancer,8/104,0.017694751281204183,0.2943763167691241,2.593183853257478,FLT1;DDX5;TSPAN7;MAX;GADD45B;HPGD;LMO2;KLF3,8
Syrian hamster,2,MicroRNAs in cancer,8/103,0.016780126919797612,0.2943763167691241,2.618549263490498,MARCKS;STMN1;BMPR2;VIM;PDGFB;DDIT4;TIMP3;HNRNPK,8
Syrian hamster,2,IL-2/STAT5 Signaling,7/132,0.12826068496147802,0.31052586885410466,1.791813239526703,NRP1;BMPR2;AHR;XBP1;GADD45B;TNFSF10;ARL4A,7
Syrian hamster,2,Viral protein interaction with cytokine and cytokine receptor,4/35,0.024306281101467816,0.3706707867973842,4.013612400660949,TNFRSF1A;ACKR4;TNFSF10;CXCL12,4
Syrian hamster,2,Apoptosis,6/118,0.17432094435168002,0.40093817200886406,1.7327364412884636,SOD1;TGFBR3;GADD45B;TIMP3;TNFSF10;CAV1,6
Syrian hamster,2,Signaling pathways regulating pluripotency of stem cells,6/74,0.030132094009777607,0.42416716952225403,2.7705025372401373,BMPR2;ID3;LIFR;TBX3;BMP4;KLF4,6
Syrian hamster,2,Proximal tubule bicarbonate reclamation,2/10,0.03845180083533723,0.4691119701911143,7.505061174192413,CA4;ATP1B3,2
Syrian hamster,2,PI3K-Akt signaling pathway,11/188,0.03783458300854071,0.4691119701911143,1.9477052913460904,GNG11;FLT1;TEK;PDGFB;DDIT4;VWF;KDR;COL4A2;ITGA1;RHEB;COL4A1,11
Syrian hamster,2,Complement,6/127,0.2185779556124099,0.4787898075319455,1.608703969392635,PDGFB;DGKH;CD36;S100A9;COL4A2;CD59,6
Syrian hamster,2,Fatty Acid Metabolism,5/105,0.2430247175141611,0.5081425911659732,1.6432032599548212,CA4;FMO1;LTC4S;CD36;HPGD,5
Syrian hamster,2,IL-6/JAK/STAT3 Signaling,3/56,0.264027591463895,0.52805518292779,1.9493161705551085,TNFRSF1A;ACVRL1;CD36,3
Syrian hamster,2,Protein digestion and absorption,3/27,0.05328841233377657,0.5336926633925596,4.018654073199528,COL4A2;ATP1B3;COL4A1,3
Syrian hamster,2,Small cell lung cancer,5/65,0.05558298022410116,0.5336926633925596,2.6592423485767283,MAX;GADD45B;NFKBIA;COL4A2;COL4A1,5
Syrian hamster,2,Glycerolipid metabolism,3/28,0.0583270670374382,0.5336926633925596,3.8771929824561404,DGKH;LPL;PLPP3,3
Syrian hamster,2,Fat digestion and absorption,2/12,0.054094560486977854,0.5336926633925596,6.302772643253235,CD36;PLPP3,2
Syrian hamster,2,Hematopoietic cell lineage,4/44,0.050562698158161154,0.5336926633925596,3.1984809490929633,CD36;CD34;ITGA1;CD59,4
Syrian hamster,2,Cardiac muscle contraction,2/14,0.07155798347015048,0.5952323170471608,5.4321499139524505,COX2;ATP1B3,2
Syrian hamster,2,Axon guidance,6/91,0.06989114603610569,0.5952323170471608,2.2512328401972543,NRP1;BMPR2;CXCL12;EFNB2;SEMA3G;SEMA6A,6
Syrian hamster,2,Salivary secretion,3/32,0.08058785204866241,0.6082231959694302,3.3984015984015983,ADRB1;ATP1B3;LYZ,3
Syrian hamster,2,TGF-beta signaling pathway,4/52,0.0830906005422719,0.6082231959694302,2.70853950518755,SMAD6;BMP4;BMPR2;ID3,4
Syrian hamster,2,Arachidonic acid metabolism,2/15,0.08088125197282661,0.6082231959694302,5.081092361815037,PTGES3;LTC4S,2
Syrian hamster,2,Mineral absorption,2/16,0.09055394570623908,0.6373604640092981,4.772587240239735,FTH1;ATP1B3,2
Syrian hamster,2,Hypoxia,5/124,0.3613493831589473,0.6648828650124631,1.3892954997560334,CAVIN1;PDGFB;DDIT4;GAPDH;CAV1,5
Syrian hamster,2,Ras signaling pathway,7/127,0.11064418242821689,0.7272846562021256,1.8631882131383626,GNG11;FLT1;TEK;ETS2;PDGFB;KDR;RAPGEF5,7
Syrian hamster,2,Necroptosis,5/80,0.11127852663201922,0.7272846562021256,2.1599001567307132,SLC25A5;HMGB1;TNFRSF1A;FTH1;TNFSF10,5
Syrian hamster,2,Autophagy,6/105,0.11809775847339066,0.7403038414302606,1.9492544214541672,HMGB1;SH3GLB1;DDIT4;GABARAPL2;DAPK3;RHEB,6
Syrian hamster,2,Aldosterone-regulated sodium reabsorption,2/19,0.12136128548037058,0.7403038414302606,4.03692118109863,SLC9A3R2;ATP1B3,2
Syrian hamster,2,Mitotic Spindle,5/140,0.4626042430381923,0.8184536607598788,1.2287424751388565,MARCKS;ARHGAP29;DST;SPTBN1;RAPGEF5,5
Syrian hamster,2,FoxO signaling pathway,5/86,0.13904051818261084,0.820787575077993,2.0086543136513426,KLF2;GABARAPL2;GADD45B;TNFSF10;S1PR1,5
Syrian hamster,2,Adipocytokine signaling pathway,3/42,0.14883582176950816,0.8452215651963649,2.59572192513369,NFKBIA;TNFRSF1A;CD36,3
Syrian hamster,2,Choline metabolism in cancer,4/65,0.15241700356000024,0.8452215651963649,2.167640411104951,PDGFB;DGKH;RHEB;PLPP3,4
Syrian hamster,2,Malaria,2/27,0.21208068223546905,0.8654718914395931,2.8598554864728616,CD36;PECAM1,2
Syrian hamster,2,IL-17 signaling pathway,3/47,0.18810599199704037,0.8654718914395931,2.321120984278879,NFKBIA;S100A8;S100A9,3
Syrian hamster,2,Basal cell carcinoma,2/26,0.20031829187238076,0.8654718914395931,2.9681233215917415,GADD45B;BMP4,2
Syrian hamster,2,Adherens junction,3/50,0.21282095691137537,0.8654718914395931,2.1824611032531824,PTPRB;CTNNA1;TJP1,3
Syrian hamster,2,Gap junction,3/45,0.17207601415819546,0.8654718914395931,2.423719138004852,TJP1;PDGFB;ADRB1,3
Syrian hamster,2,MAPK signaling pathway,8/179,0.211738269849556,0.8654718914395931,1.4962535082222725,STMN1;FLT1;TEK;TNFRSF1A;PDGFB;MAX;GADD45B;KDR,8
Syrian hamster,2,Epithelial cell signaling in Helicobacter pylori infection,3/48,0.19626160216168945,0.8654718914395931,2.2729950461909225,NFKBIA;TJP1;F11R,3
Syrian hamster,2,Rheumatoid arthritis,3/44,0.16421513667734577,0.8654718914395931,2.478476579600175,TEK;FLT1;CXCL12,3
Syrian hamster,2,Ferroptosis,2/27,0.21208068223546905,0.8654718914395931,2.8598554864728616,MAP1LC3B;FTH1,2
Syrian hamster,2,NF-kappa B signaling pathway,4/70,0.1835090680032156,0.8654718914395931,2.0127184119814574,NFKBIA;TNFRSF1A;GADD45B;CXCL12,4
Syrian hamster,2,Arrhythmogenic right ventricular cardiomyopathy (ARVC),2/26,0.20031829187238076,0.8654718914395931,2.9681233215917415,CTNNA1;ITGA1,2
Syrian hamster,2,Protein Secretion,3/88,0.5356003120985208,0.8799147984475698,1.2397828160540025,CAV2;SOD1;DST,3
Syrian hamster,2,Myc Targets V1,6/181,0.5197067402218686,0.8799147984475698,1.1228246993213733,EIF4A1;ERH;PTGES3;HNRNPA3;HNRNPU;HNRNPA1,6
Syrian hamster,2,Bacterial invasion of epithelial cells,3/52,0.22966813963218655,0.8831042269987054,2.09882498453927,CAV2;CTNNA1;CAV1,3
Syrian hamster,2,GABAergic synapse,2/28,0.2239078834045484,0.8831042269987054,2.759185394169342,GNG11;GABARAPL2,2
Syrian hamster,2,Pathways in cancer,12/295,0.23163389560621783,0.8831042269987054,1.3382925585640006,GNG11;CXCL12;PDGFB;MAX;DAPK3;CTNNA1;EPAS1;GADD45B;NFKBIA;COL4A2;BMP4;COL4A1,12
Syrian hamster,2,Herpes simplex virus 1 infection,5/112,0.28566757520281405,0.8983810838436038,1.539680166147456,TNFRSF1A;B2M;BST2;NFKBIA;RHEB,5
Syrian hamster,2,Hippo signaling pathway,4/87,0.3007482816160059,0.8983810838436038,1.6184197924980048,WWTR1;BMPR2;CTNNA1;BMP4,4
Syrian hamster,2,Human T-cell leukemia virus 1 infection,6/136,0.266155749828035,0.8983810838436038,1.5010274278566962,SLC25A5;NRP1;TNFRSF1A;ETS2;B2M;NFKBIA,6
Syrian hamster,2,Human cytomegalovirus infection,6/142,0.2992273606251679,0.8983810838436038,1.4367993153615746,GNG11;CXCL12;TNFRSF1A;B2M;NFKBIA;RHEB,6
Syrian hamster,2,Drug metabolism,2/33,0.2834882225815334,0.8983810838436038,2.345987254117582,FMO1;FMO2,2
Syrian hamster,2,Spliceosome,5/115,0.30436954753171275,0.8983810838436038,1.4991544281263907,DDX5;HNRNPA3;HNRNPK;HNRNPU;HNRNPA1,5
Syrian hamster,2,Alzheimer disease,5/111,0.2794825334975602,0.8983810838436038,1.5536733581995725,COX2;TNFRSF1A;GAPDH;APOE;LPL,5
Syrian hamster,2,Amyotrophic lateral sclerosis (ALS),2/31,0.2596230238003463,0.8983810838436038,2.495525628612505,TNFRSF1A;SOD1,2
Syrian hamster,2,Apelin signaling pathway,4/84,0.2791933875801685,0.8983810838436038,1.676473505008099,KLF2;APLNR;GNG11;GABARAPL2,4
Syrian hamster,2,Dilated cardiomyopathy (DCM),2/34,0.29539989912140296,0.8983810838436038,2.277719735326422,ADRB1;ITGA1,2
Syrian hamster,2,Phospholipase D signaling pathway,4/86,0.29353873211084663,0.8983810838436038,1.6373236025446443,PDGFB;DGKH;RHEB;PLPP3,4
Syrian hamster,2,PPAR signaling pathway,2/30,0.24769365751757969,0.8983810838436038,2.5776491621466016,CD36;LPL,2
Syrian hamster,2,Relaxin signaling pathway,4/80,0.25088295103835456,0.8983810838436038,1.7606093202401194,NFKBIA;GNG11;COL4A2;COL4A1,4
Syrian hamster,2,Vascular smooth muscle contraction,3/59,0.2901947007264763,0.8983810838436038,1.8503765142420605,RAMP3;CALCRL;RAMP2,3
Syrian hamster,2,Tight junction,4/91,0.32976392019437023,0.9040015343834739,1.54693653264951,TJP2;F11R;CLDN5;TJP1,4
Syrian hamster,2,Kaposi sarcoma-associated herpesvirus infection,5/119,0.32957591401287273,0.9040015343834739,1.4482853009032965,GNG11;TNFRSF1A;PDGFB;GABARAPL2;NFKBIA,5
Syrian hamster,2,Ribosome,5/120,0.33591313845943294,0.9040015343834739,1.4360957071392562,RPL32;RPL35A;RPL13;RPL15;RPL11,5
Syrian hamster,2,Insulin resistance,3/64,0.3341337878721263,0.9040015343834739,1.705929729185543,NFKBIA;TNFRSF1A;CD36,3
Syrian hamster,2,Vibrio cholerae infection,2/37,0.33092197223578595,0.9040015343834739,2.0947627849661123,TJP2;TJP1,2
Syrian hamster,2,Rap1 signaling pathway,5/118,0.32325107193505664,0.9040015343834739,1.460680626207658,FLT1;TEK;PDGFB;KDR;RAPGEF5,5
Syrian hamster,2,Unfolded Protein Response,3/98,0.609026840075017,0.9347890158525851,1.1125980618366405,EIF4A1;DDIT4;XBP1,3
Syrian hamster,2,UV Response Up,3/107,0.6681778796278515,0.9558424432173446,1.0183630323165207,FMO1;NFKBIA;HNRNPU,3
Syrian hamster,2,Glycolysis,3/114,0.7094935429511514,0.9558424432173446,0.9553110644813702,SOD1;STMN1;DDIT4,3
Syrian hamster,2,heme Metabolism,3/129,0.7845800643535557,0.9558424432173446,0.8431529860101289,BCAM;LMO2;KLF3,3
Syrian hamster,2,G2-M Checkpoint,3/112,0.6981068809921874,0.9558424432173446,0.9725252525252526,MARCKS;STMN1;HNRNPU,3
Syrian hamster,2,p53 Pathway,3/129,0.7845800643535557,0.9558424432173446,0.8431529860101289,TM4SF1;DDIT4;KLF4,3
Syrian hamster,2,AGE-RAGE signaling pathway in diabetic complications,3/74,0.4211800038940959,0.963053209900715,1.475202649699294,COL4A2;THBD;COL4A1,3
Syrian hamster,2,Human papillomavirus infection,7/195,0.42885879246611075,0.963053209900715,1.2052971520221942,TNFRSF1A;ISG15;VWF;COL4A2;ITGA1;RHEB;COL4A1,7
Syrian hamster,2,Serotonergic synapse,2/42,0.38887893608345986,0.963053209900715,1.8472327933021637,GNG11;SLC6A4,2
Syrian hamster,2,HIF-1 signaling pathway,3/70,0.3866734020604832,0.963053209900715,1.559638942617666,TEK;GAPDH;FLT1,3
Syrian hamster,2,Glutamatergic synapse,2/43,0.40021614726907717,0.963053209900715,1.8045552085325174,GNG11;SHANK3,2
Syrian hamster,2,RIG-I-like receptor signaling pathway,2/41,0.3774483115923195,0.963053209900715,1.891967129145046,NFKBIA;ISG15,2
Syrian hamster,2,Proteoglycans in cancer,5/133,0.41861875577047125,0.963053209900715,1.294249011165949,CAV2;DDX5;KDR;TIMP3;CAV1,5
Syrian hamster,2,Epstein-Barr virus infection,5/134,0.4249471384817833,0.963053209900715,1.284473473925581,VIM;ISG15;B2M;GADD45B;NFKBIA,5
Syrian hamster,2,Human immunodeficiency virus 1 infection,5/136,0.43756475003236867,0.963053209900715,1.2653520933894766,GNG11;TNFRSF1A;B2M;BST2;NFKBIA,5
Syrian hamster,2,Melanoma,2/44,0.4114542906305883,0.963053209900715,1.7637957174603833,PDGFB;GADD45B,2
Syrian hamster,2,Apoptosis,4/100,0.3953392187419861,0.963053209900715,1.406904027349287,NFKBIA;TNFRSF1A;GADD45B;TNFSF10,4
Syrian hamster,2,mTORC1 Signaling,3/158,0.8845472596443668,0.9687898558009732,0.6865090745216929,GAPDH;DDIT4;XBP1,3
Syrian hamster,2,DNA Repair,2/107,0.860283942198695,0.9687898558009732,0.724713063663328,BCAM;EDF1,2
Syrian hamster,2,cGMP-PKG signaling pathway,3/80,0.47162954053076467,0.9691225986036106,1.3642816810518674,SLC25A5;ADRB1;ATP1B3,3
Syrian hamster,2,cAMP signaling pathway,3/82,0.48800982395820647,0.9691225986036106,1.3308933490751673,NFKBIA;ADRB1;ATP1B3,3
Syrian hamster,2,Amoebiasis,2/56,0.5370798246113899,0.9691225986036106,1.3872213043691624,COL4A2;COL4A1,2
